Tiempo,Demanda,Solar_Gen,Eolica_Gen,Hora,Dia_Semana,Temperatura,Radiacion_Solar,Velocidad_Viento
2021-03-17 06:00:00,1233.88,0.0,157.56,6,2,25.52,0.0,8.17
2021-03-17 07:00:00,1695.71,169.7,320.81,7,2,25.67,212.12,10.35
2021-03-17 08:00:00,2116.14,471.02,176.38,8,2,26.18,588.78,8.48
2021-03-17 09:00:00,2202.16,548.2,253.06,9,2,27.22,685.25,9.56
2021-03-17 10:00:00,2156.5,734.93,89.18,10,2,27.35,918.66,6.75
2021-03-17 11:00:00,2001.06,713.92,282.03,11,2,28.02,892.4,9.91
2021-03-17 12:00:00,1787.74,802.46,72.76,12,2,28.9,1003.08,6.31
2021-03-17 13:00:00,1695.05,792.73,155.01,13,2,30.72,990.91,8.12
2021-03-17 14:00:00,1513.16,628.57,23.52,14,2,33.37,785.71,4.33
2021-03-17 15:00:00,1366.3,541.3,37.69,15,2,30.07,676.62,5.07
2021-03-17 16:00:00,1534.22,378.0,50.43,16,2,31.98,472.5,5.59
2021-03-17 17:00:00,1867.44,199.2,97.13,17,2,30.4,249.0,6.95
2021-03-17 18:00:00,2161.16,0.0,130.58,18,2,30.81,0.0,7.67
2021-03-17 19:00:00,2376.77,0.0,59.41,19,2,29.85,0.0,5.9
2021-03-17 20:00:00,2590.77,0.0,204.49,20,2,30.77,0.0,8.91
2021-03-17 21:00:00,2764.82,0.0,172.11,21,2,30.29,0.0,8.41
2021-03-17 22:00:00,2474.65,0.0,134.79,22,2,28.23,0.0,7.75
2021-03-17 23:00:00,1974.62,0.0,169.37,23,2,29.21,0.0,8.37
2021-03-18 00:00:00,1530.23,0.0,137.96,0,3,28.45,0.0,7.81
2021-03-18 01:00:00,1139.87,0.0,314.94,1,3,26.98,0.0,10.29
2021-03-18 02:00:00,953.64,0.0,500.0,2,3,25.32,0.0,13.06
2021-03-18 03:00:00,837.59,0.0,409.12,3,3,25.8,0.0,11.22
2021-03-18 04:00:00,688.95,0.0,500.0,4,3,25.34,0.0,12.76
2021-03-18 05:00:00,896.21,0.0,374.67,5,3,25.16,0.0,10.9
2021-03-18 06:00:00,1241.14,54.87,240.54,6,3,26.61,68.58,9.4
2021-03-18 07:00:00,1707.37,196.6,305.99,7,3,24.0,245.75,10.19
2021-03-18 08:00:00,2125.96,413.63,123.19,8,3,26.39,517.04,7.52
2021-03-18 09:00:00,2222.31,561.87,151.35,9,3,26.02,702.34,8.06
2021-03-18 10:00:00,2057.68,660.35,60.73,10,3,26.46,825.43,5.94
2021-03-18 11:00:00,2008.81,762.02,200.53,11,3,28.76,952.53,8.85
2021-03-18 12:00:00,1871.77,783.68,58.98,12,3,29.48,979.61,5.89
2021-03-18 13:00:00,1646.68,782.03,152.13,13,3,29.19,977.53,8.07
2021-03-18 14:00:00,1521.31,744.62,15.09,14,3,30.31,930.78,3.74
2021-03-18 15:00:00,1376.48,547.44,12.22,15,3,30.62,684.3,3.48
2021-03-18 16:00:00,1541.58,349.98,9.77,16,3,30.34,437.47,3.23
2021-03-18 17:00:00,1820.09,181.08,43.74,17,3,29.88,226.35,5.33
2021-03-18 18:00:00,2038.22,0.0,16.4,18,3,31.05,0.0,3.84
2021-03-18 19:00:00,2328.47,0.0,82.5,19,3,29.95,0.0,6.58
2021-03-18 20:00:00,2726.21,0.0,109.31,20,3,28.05,0.0,7.23
2021-03-18 21:00:00,2773.28,0.0,88.86,21,3,28.58,0.0,6.75
2021-03-18 22:00:00,2496.34,0.0,136.99,22,3,28.54,0.0,7.79
2021-03-18 23:00:00,1974.02,0.0,274.96,23,3,28.59,0.0,9.83
2021-03-19 00:00:00,1513.12,0.0,294.33,0,4,27.04,0.0,10.06
2021-03-19 01:00:00,1103.24,0.0,500.0,1,4,27.79,0.0,12.16
2021-03-19 02:00:00,1006.28,0.0,203.82,2,4,24.44,0.0,8.9
2021-03-19 03:00:00,840.17,0.0,500.0,3,4,24.0,0.0,12.26
2021-03-19 04:00:00,712.97,0.0,500.0,4,4,26.72,0.0,12.54
2021-03-19 05:00:00,893.48,0.0,190.1,5,4,24.66,0.0,8.69
2021-03-19 06:00:00,1278.79,0.0,276.85,6,4,24.22,0.0,9.85
2021-03-19 07:00:00,1726.99,221.56,266.15,7,4,25.37,276.95,9.73
2021-03-19 08:00:00,2076.32,369.25,393.49,8,4,27.23,461.56,11.08
2021-03-19 09:00:00,2186.69,598.39,192.87,9,4,25.93,747.99,8.74
2021-03-19 10:00:00,2162.86,679.86,214.31,10,4,29.03,849.82,9.05
2021-03-19 11:00:00,1916.96,770.48,85.03,11,4,26.99,963.1,6.65
2021-03-19 12:00:00,1765.58,723.62,79.13,12,4,31.03,904.52,6.49
2021-03-19 13:00:00,1682.24,689.94,36.79,13,4,31.58,862.43,5.03
2021-03-19 14:00:00,1566.09,624.44,66.73,14,4,29.05,780.55,6.13
2021-03-19 15:00:00,1374.13,490.48,23.48,15,4,30.71,613.11,4.33
2021-03-19 16:00:00,1571.24,386.38,42.45,16,4,30.11,482.98,5.27
2021-03-19 17:00:00,1804.29,113.84,15.76,17,4,31.95,142.3,3.79
2021-03-19 18:00:00,2159.15,9.93,82.15,18,4,30.33,12.41,6.57
2021-03-19 19:00:00,2343.58,0.0,45.89,19,4,28.51,0.0,5.41
2021-03-19 20:00:00,2640.08,0.0,84.12,20,4,28.39,0.0,6.62
2021-03-19 21:00:00,2873.75,0.0,36.74,21,4,27.3,0.0,5.03
2021-03-19 22:00:00,2466.73,0.0,167.17,22,4,28.56,0.0,8.33
2021-03-19 23:00:00,1986.32,0.0,82.44,23,4,27.01,0.0,6.58
2021-03-20 00:00:00,1558.08,0.0,117.77,0,5,27.58,0.0,7.41
2021-03-20 01:00:00,1117.88,0.0,240.14,1,5,25.1,0.0,9.4
2021-03-20 02:00:00,960.44,0.0,430.91,2,5,24.78,0.0,11.42
2021-03-20 03:00:00,845.05,0.0,302.07,3,5,26.93,0.0,10.14
2021-03-20 04:00:00,697.97,0.0,219.03,4,5,24.0,0.0,9.11
2021-03-20 05:00:00,901.93,0.0,361.54,5,5,24.0,0.0,10.77
2021-03-20 06:00:00,1274.78,36.19,435.51,6,5,25.78,45.24,11.46
2021-03-20 07:00:00,1703.58,233.85,456.13,7,5,24.4,292.31,11.64
2021-03-20 08:00:00,2058.0,431.96,299.1,8,5,26.26,539.95,10.11
2021-03-20 09:00:00,2199.58,526.85,124.49,9,5,27.4,658.56,7.55
2021-03-20 10:00:00,2146.98,705.49,131.97,10,5,29.31,881.86,7.7
2021-03-20 11:00:00,1910.24,751.0,185.9,11,5,27.28,938.75,8.63
2021-03-20 12:00:00,1779.1,810.82,52.8,12,5,28.33,1013.52,5.67
2021-03-20 13:00:00,1659.53,766.56,10.99,13,5,30.84,958.2,3.36
2021-03-20 14:00:00,1520.88,781.04,64.93,14,5,30.65,976.3,6.08
2021-03-20 15:00:00,1395.02,523.82,19.69,15,5,30.99,654.77,4.08
2021-03-20 16:00:00,1537.64,439.84,0.0,16,5,30.08,549.81,2.31
2021-03-20 17:00:00,1798.04,185.81,82.69,17,5,31.86,232.26,6.59
2021-03-20 18:00:00,2123.15,4.42,16.52,18,5,29.6,5.52,3.85
2021-03-20 19:00:00,2311.64,0.0,0.0,19,5,29.92,0.0,2.65
2021-03-20 20:00:00,2635.47,0.0,75.82,20,5,30.82,0.0,6.4
2021-03-20 21:00:00,2833.41,0.0,118.1,21,5,28.91,0.0,7.42
2021-03-20 22:00:00,2534.66,0.0,124.37,22,5,24.67,0.0,7.55
2021-03-20 23:00:00,1908.31,0.0,118.94,23,5,25.9,0.0,7.44
2021-03-21 00:00:00,1511.7,0.0,148.51,0,6,26.01,0.0,8.01
2021-03-21 01:00:00,1093.68,0.0,324.4,1,6,26.12,0.0,10.39
2021-03-21 02:00:00,951.83,0.0,226.02,2,6,26.24,0.0,9.21
2021-03-21 03:00:00,860.54,0.0,302.9,3,6,25.39,0.0,10.15
2021-03-21 04:00:00,687.57,0.0,388.17,4,6,24.01,0.0,11.03
2021-03-21 05:00:00,905.55,0.0,458.12,5,6,24.91,0.0,11.66
2021-03-21 06:00:00,1291.48,0.0,206.54,6,6,25.06,0.0,8.94
2021-03-21 07:00:00,1704.49,208.16,500.0,7,6,26.8,260.2,13.53
2021-03-21 08:00:00,2051.45,410.68,73.52,8,6,25.06,513.34,6.33
2021-03-21 09:00:00,2251.29,557.03,131.47,9,6,26.93,696.29,7.69
2021-03-21 10:00:00,2084.71,700.89,231.83,10,6,28.5,876.11,9.29
2021-03-21 11:00:00,1946.45,756.46,121.73,11,6,27.9,945.57,7.49
2021-03-21 12:00:00,1858.39,783.76,94.92,12,6,28.72,979.7,6.9
2021-03-21 13:00:00,1652.69,768.98,157.25,13,6,31.52,961.23,8.16
2021-03-21 14:00:00,1534.48,714.17,40.03,14,6,30.07,892.72,5.17
2021-03-21 15:00:00,1408.96,552.3,54.7,15,6,29.61,690.38,5.74
2021-03-21 16:00:00,1578.33,472.16,27.84,16,6,29.0,590.2,4.58
2021-03-21 17:00:00,1871.9,192.53,59.37,17,6,31.42,240.66,5.9
2021-03-21 18:00:00,2144.22,17.38,24.93,18,6,33.18,21.72,4.42
2021-03-21 19:00:00,2392.7,0.0,106.67,19,6,30.17,0.0,7.17
2021-03-21 20:00:00,2628.5,0.0,119.46,20,6,29.69,0.0,7.45
2021-03-21 21:00:00,2864.58,0.0,99.63,21,6,28.4,0.0,7.01
2021-03-21 22:00:00,2595.02,0.0,182.6,22,6,29.58,0.0,8.58
2021-03-21 23:00:00,1990.23,0.0,178.98,23,6,29.14,0.0,8.52
2021-03-22 00:00:00,1542.05,0.0,255.46,0,0,25.22,0.0,9.59
2021-03-22 01:00:00,1095.99,0.0,200.62,1,0,26.06,0.0,8.85
2021-03-22 02:00:00,967.55,0.0,362.79,2,0,24.36,0.0,10.78
2021-03-22 03:00:00,859.48,0.0,279.53,3,0,25.02,0.0,9.89
2021-03-22 04:00:00,681.0,0.0,217.07,4,0,24.87,0.0,9.09
2021-03-22 05:00:00,872.44,0.0,500.0,5,0,25.12,0.0,12.99
2021-03-22 06:00:00,1239.22,0.0,500.0,6,0,25.97,0.0,13.26
2021-03-22 07:00:00,1654.71,194.55,438.24,7,0,25.76,243.19,11.48
2021-03-22 08:00:00,2118.48,364.21,204.21,8,0,26.62,455.27,8.9
2021-03-22 09:00:00,2174.44,556.87,118.35,9,0,27.44,696.08,7.42
2021-03-22 10:00:00,2090.9,730.35,100.53,10,0,27.44,912.93,7.03
2021-03-22 11:00:00,1990.97,767.86,26.79,11,0,29.04,959.83,4.52
2021-03-22 12:00:00,1865.14,770.42,38.93,12,0,31.53,963.03,5.12
2021-03-22 13:00:00,1652.23,800.18,80.71,13,0,30.79,1000.22,6.53
2021-03-22 14:00:00,1518.68,736.01,48.0,14,0,30.11,920.02,5.49
2021-03-22 15:00:00,1365.38,539.99,0.0,15,0,30.57,674.99,1.54
2021-03-22 16:00:00,1534.11,452.35,16.79,16,0,31.55,565.44,3.87
2021-03-22 17:00:00,1766.46,210.21,27.51,17,0,31.16,262.77,4.56
2021-03-22 18:00:00,2087.43,0.0,54.32,18,0,30.29,0.0,5.73
2021-03-22 19:00:00,2407.3,0.0,56.59,19,0,28.88,0.0,5.8
2021-03-22 20:00:00,2637.43,0.0,152.89,20,0,30.34,0.0,8.08
2021-03-22 21:00:00,2857.12,0.0,100.3,21,0,29.54,0.0,7.02
2021-03-22 22:00:00,2589.7,0.0,252.42,22,0,28.01,0.0,9.56
2021-03-22 23:00:00,2007.09,0.0,83.01,23,0,28.05,0.0,6.6
2021-03-23 00:00:00,1561.7,0.0,500.0,0,1,24.23,0.0,12.98
2021-03-23 01:00:00,1107.26,0.0,241.85,1,1,25.83,0.0,9.42
2021-03-23 02:00:00,1005.51,0.0,463.88,2,1,25.17,0.0,11.7
2021-03-23 03:00:00,864.4,0.0,240.59,3,1,25.42,0.0,9.4
2021-03-23 04:00:00,713.59,0.0,208.78,4,1,24.75,0.0,8.97
2021-03-23 05:00:00,870.75,0.0,134.65,5,1,25.38,0.0,7.75
2021-03-23 06:00:00,1288.6,0.0,500.0,6,1,24.79,0.0,12.18
2021-03-23 07:00:00,1715.79,242.32,242.47,7,1,24.89,302.9,9.43
2021-03-23 08:00:00,2153.72,449.84,105.2,8,1,25.86,562.3,7.14
2021-03-23 09:00:00,2218.86,625.8,174.95,9,1,27.57,782.25,8.46
2021-03-23 10:00:00,2130.87,708.45,214.01,10,1,28.1,885.56,9.04
2021-03-23 11:00:00,1949.68,801.56,100.0,11,1,28.89,1001.95,7.02
2021-03-23 12:00:00,1812.2,792.56,70.11,12,1,30.33,990.7,6.23
2021-03-23 13:00:00,1666.4,685.41,72.04,13,1,30.97,856.76,6.29
2021-03-23 14:00:00,1524.82,729.7,132.7,14,1,31.2,912.13,7.71
2021-03-23 15:00:00,1423.56,609.73,15.45,15,1,30.78,762.17,3.77
2021-03-23 16:00:00,1557.69,450.22,67.32,16,1,32.21,562.77,6.15
2021-03-23 17:00:00,1777.7,278.58,0.0,17,1,30.93,348.22,2.22
2021-03-23 18:00:00,2155.14,12.66,18.24,18,1,30.47,15.83,3.98
2021-03-23 19:00:00,2347.75,0.0,11.78,19,1,29.84,0.0,3.44
2021-03-23 20:00:00,2696.94,0.0,59.17,20,1,29.86,0.0,5.89
2021-03-23 21:00:00,2870.42,0.0,120.82,21,1,29.71,0.0,7.47
2021-03-23 22:00:00,2469.83,0.0,85.7,22,1,27.71,0.0,6.67
2021-03-23 23:00:00,1992.78,0.0,398.21,23,1,27.21,0.0,11.12
2021-03-24 00:00:00,1579.32,0.0,432.41,0,2,27.1,0.0,11.43
2021-03-24 01:00:00,1142.55,0.0,150.51,1,2,27.07,0.0,8.04
2021-03-24 02:00:00,963.44,0.0,331.24,2,2,24.0,0.0,10.46
2021-03-24 03:00:00,848.91,0.0,500.0,3,2,24.14,0.0,12.69
2021-03-24 04:00:00,692.07,0.0,500.0,4,2,24.6,0.0,14.01
2021-03-24 05:00:00,874.02,0.0,277.44,5,2,25.45,0.0,9.86
2021-03-24 06:00:00,1284.77,0.0,500.0,6,2,26.44,0.0,12.26
2021-03-24 07:00:00,1654.61,261.04,396.57,7,2,25.72,326.3,11.11
2021-03-24 08:00:00,2097.52,360.8,427.74,8,2,25.63,451.0,11.39
2021-03-24 09:00:00,2306.23,588.22,179.99,9,2,26.41,735.28,8.54
2021-03-24 10:00:00,2083.42,722.88,198.09,10,2,28.05,903.6,8.81
2021-03-24 11:00:00,1942.88,797.25,81.04,11,2,28.92,996.56,6.54
2021-03-24 12:00:00,1773.16,834.37,63.05,12,2,27.21,1042.96,6.02
2021-03-24 13:00:00,1701.54,791.7,194.03,13,2,29.6,989.62,8.75
2021-03-24 14:00:00,1507.02,740.02,67.25,14,2,31.95,925.03,6.15
2021-03-24 15:00:00,1420.24,569.94,51.78,15,2,31.67,712.42,5.64
2021-03-24 16:00:00,1565.26,374.82,50.64,16,2,31.27,468.52,5.59
2021-03-24 17:00:00,1851.32,208.65,85.91,17,2,30.67,260.82,6.67
2021-03-24 18:00:00,2142.46,0.0,39.05,18,2,30.41,0.0,5.13
2021-03-24 19:00:00,2441.7,0.0,24.49,19,2,31.1,0.0,4.39
2021-03-24 20:00:00,2608.72,0.0,33.91,20,2,28.31,0.0,4.89
2021-03-24 21:00:00,2740.15,0.0,181.93,21,2,28.82,0.0,8.57
2021-03-24 22:00:00,2556.14,0.0,93.73,22,2,27.25,0.0,6.87
2021-03-24 23:00:00,1948.93,0.0,269.84,23,2,26.96,0.0,9.77
2021-03-25 00:00:00,1585.08,0.0,175.68,0,3,25.95,0.0,8.47
2021-03-25 01:00:00,1092.9,0.0,433.91,1,3,26.7,0.0,11.45
2021-03-25 02:00:00,961.91,0.0,500.0,2,3,24.0,0.0,12.74
2021-03-25 03:00:00,838.05,0.0,406.84,3,3,24.44,0.0,11.2
2021-03-25 04:00:00,684.54,0.0,367.83,4,3,25.93,0.0,10.83
2021-03-25 05:00:00,872.07,0.0,500.0,5,3,26.05,0.0,12.83
2021-03-25 06:00:00,1259.58,0.0,102.37,6,3,25.64,0.0,7.07
2021-03-25 07:00:00,1660.87,146.88,197.5,7,3,26.17,183.6,8.8
2021-03-25 08:00:00,2151.9,346.38,148.16,8,3,26.89,432.97,8.0
2021-03-25 09:00:00,2223.88,560.03,254.88,9,3,27.62,700.04,9.59
2021-03-25 10:00:00,2080.37,722.65,153.13,10,3,28.84,903.31,8.09
2021-03-25 11:00:00,1999.8,846.21,105.7,11,3,29.39,1057.77,7.15
2021-03-25 12:00:00,1864.29,740.85,219.09,12,3,29.17,926.06,9.11
2021-03-25 13:00:00,1716.12,820.11,20.8,13,3,31.87,1025.14,4.16
2021-03-25 14:00:00,1566.81,670.27,53.62,14,3,27.95,837.84,5.7
2021-03-25 15:00:00,1359.87,593.71,39.04,15,3,30.23,742.14,5.13
2021-03-25 16:00:00,1533.91,473.74,23.65,16,3,29.88,592.18,4.34
2021-03-25 17:00:00,1829.61,233.37,15.23,17,3,32.72,291.71,3.75
2021-03-25 18:00:00,2070.3,1.95,24.16,18,3,27.87,2.44,4.37
2021-03-25 19:00:00,2327.42,0.0,33.29,19,3,29.8,0.0,4.86
2021-03-25 20:00:00,2712.12,0.0,88.86,20,3,29.72,0.0,6.75
2021-03-25 21:00:00,2854.75,0.0,217.72,21,3,31.05,0.0,9.1
2021-03-25 22:00:00,2556.67,0.0,61.62,22,3,27.76,0.0,5.97
2021-03-25 23:00:00,2014.85,0.0,39.22,23,3,28.22,0.0,5.14
2021-03-26 00:00:00,1553.97,0.0,314.97,0,4,27.66,0.0,10.29
2021-03-26 01:00:00,1097.81,0.0,340.6,1,4,26.54,0.0,10.56
2021-03-26 02:00:00,977.27,0.0,366.47,2,4,24.88,0.0,10.82
2021-03-26 03:00:00,853.51,0.0,500.0,3,4,25.53,0.0,13.04
2021-03-26 04:00:00,715.18,0.0,129.64,4,4,24.0,0.0,7.65
2021-03-26 05:00:00,888.64,0.0,331.33,5,4,24.31,0.0,10.46
2021-03-26 06:00:00,1282.05,60.63,379.96,6,4,25.2,75.78,10.95
2021-03-26 07:00:00,1671.05,266.05,285.89,7,4,27.03,332.56,9.96
2021-03-26 08:00:00,2141.9,353.6,434.23,8,4,26.31,442.01,11.45
2021-03-26 09:00:00,2213.29,610.86,386.12,9,4,27.56,763.57,11.01
2021-03-26 10:00:00,2141.43,695.36,20.63,10,4,27.8,869.19,4.15
2021-03-26 11:00:00,1907.61,730.04,67.56,11,4,28.17,912.55,6.16
2021-03-26 12:00:00,1792.0,885.24,187.71,12,4,28.42,1106.55,8.66
2021-03-26 13:00:00,1657.5,759.18,12.9,13,4,31.89,948.97,3.55
2021-03-26 14:00:00,1537.1,659.45,9.2,14,4,30.21,824.32,3.17
2021-03-26 15:00:00,1389.56,576.22,8.19,15,4,31.27,720.27,3.05
2021-03-26 16:00:00,1505.34,384.31,8.68,16,4,32.24,480.39,3.11
2021-03-26 17:00:00,1809.05,205.0,123.43,17,4,29.32,256.25,7.53
2021-03-26 18:00:00,2103.72,0.0,86.32,18,4,31.45,0.0,6.68
2021-03-26 19:00:00,2317.14,0.0,57.58,19,4,29.89,0.0,5.84
2021-03-26 20:00:00,2698.57,0.0,21.65,20,4,28.99,0.0,4.21
2021-03-26 21:00:00,2874.11,0.0,141.35,21,4,29.68,0.0,7.88
2021-03-26 22:00:00,2477.5,0.0,245.11,22,4,25.95,0.0,9.46
2021-03-26 23:00:00,1957.64,0.0,176.6,23,4,27.29,0.0,8.48
2021-03-27 00:00:00,1495.98,0.0,196.4,0,5,26.38,0.0,8.79
2021-03-27 01:00:00,1150.5,0.0,395.12,1,5,26.6,0.0,11.09
2021-03-27 02:00:00,971.89,0.0,420.11,2,5,26.5,0.0,11.32
2021-03-27 03:00:00,838.78,0.0,174.37,3,5,24.0,0.0,8.45
2021-03-27 04:00:00,715.22,0.0,478.82,4,5,24.0,0.0,11.83
2021-03-27 05:00:00,871.89,0.0,500.0,5,5,24.19,0.0,12.5
2021-03-27 06:00:00,1285.53,0.0,227.19,6,5,27.69,0.0,9.23
2021-03-27 07:00:00,1636.37,190.79,376.58,7,5,26.19,238.48,10.92
2021-03-27 08:00:00,2096.45,364.73,240.35,8,5,25.73,455.92,9.4
2021-03-27 09:00:00,2212.93,558.08,233.69,9,5,24.94,697.61,9.31
2021-03-27 10:00:00,2051.96,710.4,220.0,10,5,29.07,888.0,9.13
2021-03-27 11:00:00,1942.13,777.4,52.84,11,5,28.81,971.75,5.67
2021-03-27 12:00:00,1861.28,868.14,219.89,12,5,27.83,1085.18,9.13
2021-03-27 13:00:00,1711.86,792.41,87.03,13,5,30.73,990.51,6.7
2021-03-27 14:00:00,1565.52,658.31,69.47,14,5,30.1,822.89,6.22
2021-03-27 15:00:00,1378.65,593.17,70.65,15,5,30.49,741.46,6.25
2021-03-27 16:00:00,1522.47,336.42,52.44,16,5,31.09,420.52,5.66
2021-03-27 17:00:00,1857.11,292.2,27.25,17,5,30.79,365.24,4.55
2021-03-27 18:00:00,2102.9,66.31,52.52,18,5,31.72,82.89,5.66
2021-03-27 19:00:00,2335.65,0.0,57.63,19,5,29.21,0.0,5.84
2021-03-27 20:00:00,2702.11,0.0,135.7,20,5,27.58,0.0,7.77
2021-03-27 21:00:00,2772.27,0.0,14.94,21,5,28.68,0.0,3.72
2021-03-27 22:00:00,2576.47,0.0,198.22,22,5,27.75,0.0,8.82
2021-03-27 23:00:00,1901.35,0.0,376.75,23,5,27.16,0.0,10.92
2021-03-28 00:00:00,1544.47,0.0,500.0,0,6,27.01,0.0,12.24
2021-03-28 01:00:00,1108.86,0.0,311.97,1,6,27.2,0.0,10.25
2021-03-28 02:00:00,969.9,0.0,481.05,2,6,26.56,0.0,11.85
2021-03-28 03:00:00,850.81,0.0,250.79,3,6,25.98,0.0,9.53
2021-03-28 04:00:00,695.49,0.0,301.32,4,6,26.07,0.0,10.14
2021-03-28 05:00:00,916.48,0.0,368.08,5,6,25.24,0.0,10.84
2021-03-28 06:00:00,1266.23,0.0,202.38,6,6,26.13,0.0,8.88
2021-03-28 07:00:00,1641.57,290.57,500.0,7,6,26.02,363.22,12.68
2021-03-28 08:00:00,2083.66,418.63,235.41,8,6,26.91,523.29,9.34
2021-03-28 09:00:00,2191.85,537.39,340.59,9,6,28.07,671.73,10.56
2021-03-28 10:00:00,2107.2,701.19,288.86,10,6,28.93,876.49,9.99
2021-03-28 11:00:00,1974.4,791.48,160.79,11,6,28.62,989.35,8.22
2021-03-28 12:00:00,1778.86,881.16,78.67,12,6,27.44,1101.45,6.48
2021-03-28 13:00:00,1650.92,749.6,250.0,13,6,29.36,937.0,9.52
2021-03-28 14:00:00,1584.39,675.04,24.77,14,6,29.71,843.8,4.41
2021-03-28 15:00:00,1428.99,551.18,0.0,15,6,31.0,688.98,2.33
2021-03-28 16:00:00,1583.98,425.03,22.55,16,6,30.96,531.28,4.27
2021-03-28 17:00:00,1866.61,277.25,34.83,17,6,32.36,346.56,4.94
2021-03-28 18:00:00,2077.12,0.0,29.06,18,6,32.1,0.0,4.65
2021-03-28 19:00:00,2423.66,0.0,23.47,19,6,29.69,0.0,4.33
2021-03-28 20:00:00,2733.48,0.0,81.35,20,6,28.63,0.0,6.55
2021-03-28 21:00:00,2763.04,0.0,262.96,21,6,27.93,0.0,9.69
2021-03-28 22:00:00,2456.55,0.0,202.1,22,6,28.06,0.0,8.87
2021-03-28 23:00:00,1958.22,0.0,203.0,23,6,27.92,0.0,8.89
2021-03-29 00:00:00,1515.82,0.0,360.96,0,0,26.83,0.0,10.76
2021-03-29 01:00:00,1132.68,0.0,316.39,1,0,25.67,0.0,10.3
2021-03-29 02:00:00,958.56,0.0,451.56,2,0,26.72,0.0,11.6
2021-03-29 03:00:00,853.69,0.0,242.71,3,0,24.0,0.0,9.43
2021-03-29 04:00:00,699.51,0.0,283.26,4,0,25.38,0.0,9.93
2021-03-29 05:00:00,880.31,0.0,244.16,5,0,24.0,0.0,9.45
2021-03-29 06:00:00,1225.36,0.0,372.28,6,0,24.0,0.0,10.88
2021-03-29 07:00:00,1677.04,179.63,437.28,7,0,26.81,224.54,11.48
2021-03-29 08:00:00,2107.09,382.35,338.72,8,0,27.3,477.94,10.54
2021-03-29 09:00:00,2290.97,583.4,305.69,9,0,27.71,729.25,10.18
2021-03-29 10:00:00,2088.25,695.53,205.14,10,0,26.54,869.41,8.92
2021-03-29 11:00:00,1922.8,746.52,63.43,11,0,28.03,933.15,6.03
2021-03-29 12:00:00,1826.49,768.13,46.32,12,0,29.42,960.17,5.43
2021-03-29 13:00:00,1678.56,788.36,68.56,13,0,30.42,985.45,6.19
2021-03-29 14:00:00,1527.74,676.74,47.02,14,0,31.31,845.92,5.46
2021-03-29 15:00:00,1411.0,613.94,34.95,15,0,32.03,767.42,4.94
2021-03-29 16:00:00,1520.49,394.51,40.04,16,0,29.89,493.13,5.17
2021-03-29 17:00:00,1794.13,216.0,29.82,17,0,32.27,270.0,4.69
2021-03-29 18:00:00,2067.21,0.0,13.45,18,0,30.55,0.0,3.6
2021-03-29 19:00:00,2369.26,0.0,191.6,19,0,30.27,0.0,8.72
2021-03-29 20:00:00,2678.29,0.0,154.26,20,0,28.78,0.0,8.11
2021-03-29 21:00:00,2783.16,0.0,41.15,21,0,29.7,0.0,5.22
2021-03-29 22:00:00,2525.52,0.0,132.4,22,0,28.3,0.0,7.71
2021-03-29 23:00:00,1965.99,0.0,181.1,23,0,25.44,0.0,8.55
2021-03-30 00:00:00,1508.88,0.0,159.48,0,1,25.92,0.0,8.2
2021-03-30 01:00:00,1129.96,0.0,304.74,1,1,25.63,0.0,10.17
2021-03-30 02:00:00,992.31,0.0,393.21,2,1,26.44,0.0,11.08
2021-03-30 03:00:00,827.94,0.0,239.72,3,1,24.97,0.0,9.39
2021-03-30 04:00:00,700.66,0.0,500.0,4,1,25.28,0.0,12.06
2021-03-30 05:00:00,890.4,0.0,500.0,5,1,26.5,0.0,12.18
2021-03-30 06:00:00,1282.73,0.0,500.0,6,1,25.51,0.0,12.0
2021-03-30 07:00:00,1695.03,163.86,282.14,7,1,28.12,204.82,9.92
2021-03-30 08:00:00,2162.04,460.85,350.06,8,1,26.53,576.07,10.66
2021-03-30 09:00:00,2229.05,515.23,128.67,9,1,26.07,644.04,7.63
2021-03-30 10:00:00,2057.94,628.53,245.1,10,1,27.52,785.67,9.46
2021-03-30 11:00:00,1959.57,808.78,117.37,11,1,31.33,1010.98,7.4
2021-03-30 12:00:00,1769.31,801.7,110.51,12,1,28.73,1002.13,7.26
2021-03-30 13:00:00,1730.01,745.13,41.21,13,1,30.15,931.42,5.22
2021-03-30 14:00:00,1569.1,664.8,8.94,14,1,31.13,831.0,3.14
2021-03-30 15:00:00,1413.5,585.84,97.59,15,1,30.29,732.3,6.96
2021-03-30 16:00:00,1532.99,430.42,30.66,16,1,33.06,538.02,4.73
2021-03-30 17:00:00,1850.47,232.46,8.99,17,1,31.3,290.58,3.14
2021-03-30 18:00:00,2073.86,48.48,44.6,18,1,28.89,60.6,5.36
2021-03-30 19:00:00,2358.07,0.0,42.67,19,1,31.25,0.0,5.28
2021-03-30 20:00:00,2660.31,0.0,124.37,20,1,27.89,0.0,7.55
2021-03-30 21:00:00,2732.63,0.0,85.6,21,1,29.37,0.0,6.66
2021-03-30 22:00:00,2549.15,0.0,129.03,22,1,27.23,0.0,7.64
2021-03-30 23:00:00,1969.28,0.0,410.38,23,1,26.96,0.0,11.24
2021-03-31 00:00:00,1503.56,0.0,279.22,0,2,26.97,0.0,9.88
2021-03-31 01:00:00,1101.45,0.0,500.0,1,2,24.57,0.0,12.05
